item_id,employee_id,store_id,date_time,quantity
100087,1,1,2021-01-06 08:00:44,43
100087,1,1,2021-01-11 08:00:50,38
100087,1,1,2021-01-16 08:00:40,30
100087,1,1,2021-01-21 08:00:58,25
100087,1,1,2021-01-26 08:00:50,19
100087,1,1,2021-01-31 08:00:32,10
100088,1,1,2021-01-01 00:00:00,50
100088,1,1,2021-01-06 08:00:44,43
100088,1,1,2021-01-11 08:00:50,33
100088,1,1,2021-01-16 08:00:40,31
100088,1,1,2021-01-21 08:00:58,21
100088,1,1,2021-01-26 08:00:50,18
100088,1,1,2021-01-31 08:00:32,12
100089,1,1,2021-01-01 00:00:00,50
100089,1,1,2021-01-06 08:00:44,43
100089,1,1,2021-01-11 08:00:50,31
100089,1,1,2021-01-16 08:00:40,24
100089,1,1,2021-01-21 08:00:58,41
100089,1,1,2021-01-26 08:00:50,39
100089,1,1,2021-01-31 08:00:32,31
100090,1,1,2021-01-01 00:00:00,50
100090,1,1,2021-01-06 08:00:44,41
100090,1,1,2021-01-11 08:00:50,33
100090,1,1,2021-01-16 08:00:40,22
100090,1,1,2021-01-21 08:00:58,16
100090,1,1,2021-01-26 08:00:50,14
100090,1,1,2021-01-31 08:00:32,8
100091,1,1,2021-01-01 00:00:00,50
100091,1,1,2021-01-06 08:00:44,49
100091,1,1,2021-01-11 08:00:50,43
100091,1,1,2021-01-16 08:00:40,37
