item_id,employee_id,store_id,date_time,quantity
100028,1,0,2021-01-11 00:00:38,136
100028,1,0,2021-01-16 00:00:59,136
100028,1,0,2021-01-21 00:00:02,127
100028,1,0,2021-01-26 00:01:27,123
100028,1,0,2021-01-31 00:00:53,118
100029,1,0,2021-01-01 00:00:00,100
100029,1,0,2021-01-06 00:00:21,148
100029,1,0,2021-01-11 00:00:38,145
100029,1,0,2021-01-16 00:00:59,126
100029,1,0,2021-01-21 00:00:02,120
100029,1,0,2021-01-26 00:01:27,106
100029,1,0,2021-01-31 00:00:53,100
100030,1,0,2021-01-01 00:00:00,100
100030,1,0,2021-01-06 00:00:21,145
100030,1,0,2021-01-11 00:00:38,141
100030,1,0,2021-01-16 00:00:59,128
100030,1,0,2021-01-21 00:00:02,107
100030,1,0,2021-01-26 00:01:27,101
100030,1,0,2021-01-31 00:00:53,98
100031,1,0,2021-01-01 00:00:00,100
100031,1,0,2021-01-06 00:00:21,141
100031,1,0,2021-01-11 00:00:38,134
100031,1,0,2021-01-16 00:00:59,117
100031,1,0,2021-01-21 00:00:02,117
100031,1,0,2021-01-26 00:01:27,117
100031,1,0,2021-01-31 00:00:53,110
100032,1,0,2021-01-01 00:00:00,100
100032,1,0,2021-01-06 00:00:21,140
100032,1,0,2021-01-11 00:00:38,126
100032,1,0,2021-01-16 00:00:59,126
100032,1,0,2021-01-21 00:00:02,120
100032,1,0,2021-01-26 00:01:27,119
100032,1,0,2021-01-31 00:00:53,116
100033,1,0,2021-01-01 00:00:00,100
100033,1,0,2021-01-06 00:00:21,137
100033,1,0,2021-01-11 00:00:38,134
100033,1,0,2021-01-16 00:00:59,125
100033,1,0,2021-01-21 00:00:02,116
100033,1,0,2021-01-26 00:01:27,109
100033,1,0,2021-01-31 00:00:53,106
100034,1,0,2021-01-01 00:00:00,100
100034,1,0,2021-01-06 00:00:21,141
100034,1,0,2021-01-11 00:00:38,140
100034,1,0,2021-01-16 00:00:59,131
100034,1,0,2021-01-21 00:00:02,124
100034,1,0,2021-01-26 00:01:27,118
100034,1,0,2021-01-31 00:00:53,106
100035,1,0,2021-01-01 00:00:00,100
100035,1,0,2021-01-06 00:00:21,142
100035,1,0,2021-01-11 00:00:38,137
100035,1,0,2021-01-16 00:00:59,128
100035,1,0,2021-01-21 00:00:02,125
100035,1,0,2021-01-26 00:01:27,121
100035,1,0,2021-01-31 00:00:53,115
100036,1,0,2021-01-01 00:00:00,100
100036,1,0,2021-01-06 00:00:21,141
100036,1,0,2021-01-11 00:00:38,141
100036,1,0,2021-01-16 00:00:59,125
100036,1,0,2021-01-21 00:00:02,117
100036,1,0,2021-01-26 00:01:27,114
100036,1,0,2021-01-31 00:00:53,114
100037,1,0,2021-01-01 00:00:00,100
100037,1,0,2021-01-06 00:00:21,150
100037,1,0,2021-01-11 00:00:38,138
100037,1,0,2021-01-16 00:00:59,136
100037,1,0,2021-01-21 00:00:02,133
100037,1,0,2021-01-26 00:01:27,124
100037,1,0,2021-01-31 00:00:53,116
100038,1,0,2021-01-01 00:00:00,100
100038,1,0,2021-01-06 00:00:21,150
100038,1,0,2021-01-11 00:00:38,150
100038,1,0,2021-01-16 00:00:59,147
100038,1,0,2021-01-21 00:00:02,137
100038,1,0,2021-01-26 00:01:27,122
100038,1,0,2021-01-31 00:00:53,116
100039,1,0,2021-01-01 00:00:00,100
100039,1,0,2021-01-06 00:00:21,144
100039,1,0,2021-01-11 00:00:38,141
100039,1,0,2021-01-16 00:00:59,130
100039,1,0,2021-01-21 00:00:02,124
100039,1,0,2021-01-26 00:01:27,117
100039,1,0,2021-01-31 00:00:53,104
100040,1,0,2021-01-01 00:00:00,100
100040,1,0,2021-01-06 00:00:21,138
100040,1,0,2021-01-11 00:00:38,128
100040,1,0,2021-01-16 00:00:59,110
100040,1,0,2021-01-21 00:00:02,109
100040,1,0,2021-01-26 00:01:27,102
100040,1,0,2021-01-31 00:00:53,138
100041,1,0,2021-01-01 00:00:00,100
100041,1,0,2021-01-06 00:00:21,135
100041,1,0,2021-01-11 00:00:38,130
100041,1,0,2021-01-16 00:00:59,128
100041,1,0,2021-01-21 00:00:02,120
100041,1,0,2021-01-26 00:01:27,107
100041,1,0,2021-01-31 00:00:53,101
100042,1,0,2021-01-01 00:00:00,100
100042,1,0,2021-01-06 00:00:21,147
100042,1,0,2021-01-11 00:00:38,141
100042,1,0,2021-01-16 00:00:59,141
100042,1,0,2021-01-21 00:00:02,120
100042,1,0,2021-01-26 00:01:27,105
100042,1,0,2021-01-31 00:00:53,99
100043,1,0,2021-01-01 00:00:00,100
100043,1,0,2021-01-06 00:00:21,141
100043,1,0,2021-01-11 00:00:38,134
100043,1,0,2021-01-16 00:00:59,126
100043,1,0,2021-01-21 00:00:02,119
100043,1,0,2021-01-26 00:01:27,115
100043,1,0,2021-01-31 00:00:53,109
100044,1,0,2021-01-01 00:00:00,100
100044,1,0,2021-01-06 00:00:21,141
100044,1,0,2021-01-11 00:00:38,134
100044,1,0,2021-01-16 00:00:59,132
100044,1,0,2021-01-21 00:00:02,127
100044,1,0,2021-01-26 00:01:27,114
100044,1,0,2021-01-31 00:00:53,105
100045,1,0,2021-01-01 00:00:00,100
100045,1,0,2021-01-06 00:00:21,145
100045,1,0,2021-01-11 00:00:38,143
100045,1,0,2021-01-16 00:00:59,135
100045,1,0,2021-01-21 00:00:02,129
100045,1,0,2021-01-26 00:01:27,121
100045,1,0,2021-01-31 00:00:53,119
100046,1,0,2021-01-01 00:00:00,100
100046,1,0,2021-01-06 00:00:21,148
100046,1,0,2021-01-11 00:00:38,146
100046,1,0,2021-01-16 00:00:59,138
100046,1,0,2021-01-21 00:00:02,135
100046,1,0,2021-01-26 00:01:27,126
100046,1,0,2021-01-31 00:00:53,120
100047,1,0,2021-01-01 00:00:00,100
100047,1,0,2021-01-06 00:00:21,145
100047,1,0,2021-01-11 00:00:38,130
100047,1,0,2021-01-16 00:00:59,125
100047,1,0,2021-01-21 00:00:02,118
100047,1,0,2021-01-26 00:01:27,109
100047,1,0,2021-01-31 00:00:53,98
100048,1,0,2021-01-01 00:00:00,100
100048,1,0,2021-01-06 00:00:21,148
100048,1,0,2021-01-11 00:00:38,144
100048,1,0,2021-01-16 00:00:59,144
100048,1,0,2021-01-21 00:00:02,140
100048,1,0,2021-01-26 00:01:27,131
100048,1,0,2021-01-31 00:00:53,122
100049,1,0,2021-01-01 00:00:00,100
100049,1,0,2021-01-06 00:00:21,147
100049,1,0,2021-01-11 00:00:38,145
100049,1,0,2021-01-16 00:00:59,142
100049,1,0,2021-01-21 00:00:02,136
100049,1,0,2021-01-26 00:01:27,129
100049,1,0,2021-01-31 00:00:53,119
100050,1,0,2021-01-01 00:00:00,100
100050,1,0,2021-01-06 00:00:21,148
100050,1,0,2021-01-11 00:00:38,142
100050,1,0,2021-01-16 00:00:59,138
100050,1,0,2021-01-21 00:00:02,138
100050,1,0,2021-01-26 00:01:27,138
100050,1,0,2021-01-31 00:00:53,130
100051,1,0,2021-01-01 00:00:00,100
100051,1,0,2021-01-06 00:00:21,146
100051,1,0,2021-01-11 00:00:38,143
100051,1,0,2021-01-16 00:00:59,136
100051,1,0,2021-01-21 00:00:02,136
100051,1,0,2021-01-26 00:01:27,122
100051,1,0,2021-01-31 00:00:53,118
100052,1,0,2021-01-01 00:00:00,100
100052,1,0,2021-01-06 00:00:21,141
100052,1,0,2021-01-11 00:00:38,138
100052,1,0,2021-01-16 00:00:59,130
100052,1,0,2021-01-21 00:00:02,128
100052,1,0,2021-01-26 00:01:27,124
100052,1,0,2021-01-31 00:00:53,122
100053,1,0,2021-01-01 00:00:00,100
100053,1,0,2021-01-06 00:00:21,143
100053,1,0,2021-01-11 00:00:38,142
100053,1,0,2021-01-16 00:00:59,139
100053,1,0,2021-01-21 00:00:02,134
100053,1,0,2021-01-26 00:01:27,129
100053,1,0,2021-01-31 00:00:53,125
100054,1,0,2021-01-01 00:00:00,100
100054,1,0,2021-01-06 00:00:21,148
100054,1,0,2021-01-11 00:00:38,146
100054,1,0,2021-01-16 00:00:59,137
100054,1,0,2021-01-21 00:00:02,132
100054,1,0,2021-01-26 00:01:27,126
100054,1,0,2021-01-31 00:00:53,121
100055,1,0,2021-01-01 00:00:00,100
100055,1,0,2021-01-06 00:00:21,128
100055,1,0,2021-01-11 00:00:38,122
100055,1,0,2021-01-16 00:00:59,117
100055,1,0,2021-01-21 00:00:02,117
100055,1,0,2021-01-26 00:01:27,109
100055,1,0,2021-01-31 00:00:53,109
100056,1,0,2021-01-01 00:00:00,100
100056,1,0,2021-01-06 00:00:21,146
100056,1,0,2021-01-11 00:00:38,138
100056,1,0,2021-01-16 00:00:59,129
100056,1,0,2021-01-21 00:00:02,124
100056,1,0,2021-01-26 00:01:27,113
100056,1,0,2021-01-31 00:00:53,113
100057,1,0,2021-01-01 00:00:00,100
100057,1,0,2021-01-06 00:00:21,146
100057,1,0,2021-01-11 00:00:38,142
100057,1,0,2021-01-16 00:00:59,139
100057,1,0,2021-01-21 00:00:02,131
100057,1,0,2021-01-26 00:01:27,129
100057,1,0,2021-01-31 00:00:53,129
100058,1,0,2021-01-01 00:00:00,100
100058,1,0,2021-01-06 00:00:21,137
100058,1,0,2021-01-11 00:00:38,126
100058,1,0,2021-01-16 00:00:59,110
100058,1,0,2021-01-21 00:00:02,109
100058,1,0,2021-01-26 00:01:27,101
100058,1,0,2021-01-31 00:00:53,95
100059,1,0,2021-01-01 00:00:00,100
100059,1,0,2021-01-06 00:00:21,150
100059,1,0,2021-01-11 00:00:38,142
100059,1,0,2021-01-16 00:00:59,124
100059,1,0,2021-01-21 00:00:02,116
100059,1,0,2021-01-26 00:01:27,107
100059,1,0,2021-01-31 00:00:53,100
100060,1,0,2021-01-01 00:00:00,100
100060,1,0,2021-01-06 00:00:21,137
100060,1,0,2021-01-11 00:00:38,128
100060,1,0,2021-01-16 00:00:59,124
100060,1,0,2021-01-21 00:00:02,102
100060,1,0,2021-01-26 00:01:27,93
100060,1,0,2021-01-31 00:00:53,131
100061,1,0,2021-01-01 00:00:00,100
100061,1,0,2021-01-06 00:00:21,150
100061,1,0,2021-01-11 00:00:38,143
100061,1,0,2021-01-16 00:00:59,135
100061,1,0,2021-01-21 00:00:02,113
100061,1,0,2021-01-26 00:01:27,108
100061,1,0,2021-01-31 00:00:53,102
100062,1,0,2021-01-01 00:00:00,100
100062,1,0,2021-01-06 00:00:21,138
100062,1,0,2021-01-11 00:00:38,123
100062,1,0,2021-01-16 00:00:59,107
100062,1,0,2021-01-21 00:00:02,104
100062,1,0,2021-01-26 00:01:27,101
100062,1,0,2021-01-31 00:00:53,138
100063,1,0,2021-01-01 00:00:00,100
100063,1,0,2021-01-06 00:00:21,147
100063,1,0,2021-01-11 00:00:38,143
100063,1,0,2021-01-16 00:00:59,130
100063,1,0,2021-01-21 00:00:02,125
100063,1,0,2021-01-26 00:01:27,116
100063,1,0,2021-01-31 00:00:53,110
100064,1,0,2021-01-01 00:00:00,100
100064,1,0,2021-01-06 00:00:21,143
100064,1,0,2021-01-11 00:00:38,137
100064,1,0,2021-01-16 00:00:59,130
100064,1,0,2021-01-21 00:00:02,130
100064,1,0,2021-01-26 00:01:27,126
100064,1,0,2021-01-31 00:00:53,110
100065,1,0,2021-01-01 00:00:00,100
100065,1,0,2021-01-06 00:00:21,144
100065,1,0,2021-01-11 00:00:38,135
100065,1,0,2021-01-16 00:00:59,132
100065,1,0,2021-01-21 00:00:02,126
100065,1,0,2021-01-26 00:01:27,124
100065,1,0,2021-01-31 00:00:53,117
100066,1,0,2021-01-01 00:00:00,100
100066,1,0,2021-01-06 00:00:21,148
100066,1,0,2021-01-11 00:00:38,143
100066,1,0,2021-01-16 00:00:59,137
100066,1,0,2021-01-21 00:00:02,136
100066,1,0,2021-01-26 00:01:27,128
100066,1,0,2021-01-31 00:00:53,123
100067,1,0,2021-01-01 00:00:00,100
100067,1,0,2021-01-06 00:00:21,148
100067,1,0,2021-01-11 00:00:38,140
100067,1,0,2021-01-16 00:00:59,139
100067,1,0,2021-01-21 00:00:02,133
100067,1,0,2021-01-26 00:01:27,132
100067,1,0,2021-01-31 00:00:53,130
100068,1,0,2021-01-01 00:00:00,100
100068,1,0,2021-01-06 00:00:21,141
100068,1,0,2021-01-11 00:00:38,141
100068,1,0,2021-01-16 00:00:59,132
100068,1,0,2021-01-21 00:00:02,124
100068,1,0,2021-01-26 00:01:27,124
100068,1,0,2021-01-31 00:00:53,122
100069,1,0,2021-01-01 00:00:00,100
100069,1,0,2021-01-06 00:00:21,132
100069,1,0,2021-01-11 00:00:38,124
100069,1,0,2021-01-16 00:00:59,109
100069,1,0,2021-01-21 00:00:02,103
100069,1,0,2021-01-26 00:01:27,100
100069,1,0,2021-01-31 00:00:53,144
100070,1,0,2021-01-01 00:00:00,100
100070,1,0,2021-01-06 00:00:21,145
100070,1,0,2021-01-11 00:00:38,141
100070,1,0,2021-01-16 00:00:59,133
100070,1,0,2021-01-21 00:00:02,127
100070,1,0,2021-01-26 00:01:27,115
100070,1,0,2021-01-31 00:00:53,107
100071,1,0,2021-01-01 00:00:00,100
100071,1,0,2021-01-06 00:00:21,143
100071,1,0,2021-01-11 00:00:38,137
100071,1,0,2021-01-16 00:00:59,134
100071,1,0,2021-01-21 00:00:02,122
100071,1,0,2021-01-26 00:01:27,122
100071,1,0,2021-01-31 00:00:53,118
100072,1,0,2021-01-01 00:00:00,100
100072,1,0,2021-01-06 00:00:21,136
100072,1,0,2021-01-11 00:00:38,127
100072,1,0,2021-01-16 00:00:59,118
100072,1,0,2021-01-21 00:00:02,118
100072,1,0,2021-01-26 00:01:27,106
100072,1,0,2021-01-31 00:00:53,98
100073,1,0,2021-01-01 00:00:00,100
100073,1,0,2021-01-06 00:00:21,145
100073,1,0,2021-01-11 00:00:38,138
100073,1,0,2021-01-16 00:00:59,129
100073,1,0,2021-01-21 00:00:02,121
100073,1,0,2021-01-26 00:01:27,112
100073,1,0,2021-01-31 00:00:53,104
100074,1,0,2021-01-01 00:00:00,100
100074,1,0,2021-01-06 00:00:21,138
100074,1,0,2021-01-11 00:00:38,138
100074,1,0,2021-01-16 00:00:59,138
100074,1,0,2021-01-21 00:00:02,130
100074,1,0,2021-01-26 00:01:27,119
100074,1,0,2021-01-31 00:00:53,109
100075,1,0,2021-01-01 00:00:00,100
100075,1,0,2021-01-06 00:00:21,149
100075,1,0,2021-01-11 00:00:38,140
100075,1,0,2021-01-16 00:00:59,132
100075,1,0,2021-01-21 00:00:02,132
100075,1,0,2021-01-26 00:01:27,120
100075,1,0,2021-01-31 00:00:53,112
100076,1,0,2021-01-01 00:00:00,100
100076,1,0,2021-01-06 00:00:21,135
100076,1,0,2021-01-11 00:00:38,126
100076,1,0,2021-01-16 00:00:59,117
100076,1,0,2021-01-21 00:00:02,117
100076,1,0,2021-01-26 00:01:27,107
100076,1,0,2021-01-31 00:00:53,107
100077,1,0,2021-01-01 00:00:00,100
100077,1,0,2021-01-06 00:00:21,140
100077,1,0,2021-01-11 00:00:38,138
100077,1,0,2021-01-16 00:00:59,117
100077,1,0,2021-01-21 00:00:02,104
100077,1,0,2021-01-26 00:01:27,104
100077,1,0,2021-01-31 00:00:53,139
100078,1,0,2021-01-01 00:00:00,100
100078,1,0,2021-01-06 00:00:21,142
100078,1,0,2021-01-11 00:00:38,134
100078,1,0,2021-01-16 00:00:59,125
100078,1,0,2021-01-21 00:00:02,122
100078,1,0,2021-01-26 00:01:27,121
100078,1,0,2021-01-31 00:00:53,116
100079,1,0,2021-01-01 00:00:00,100
100079,1,0,2021-01-06 00:00:21,147
100079,1,0,2021-01-11 00:00:38,141
100079,1,0,2021-01-16 00:00:59,136
100079,1,0,2021-01-21 00:00:02,132
100079,1,0,2021-01-26 00:01:27,129
100079,1,0,2021-01-31 00:00:53,116
100080,1,0,2021-01-01 00:00:00,100
100080,1,0,2021-01-06 00:00:21,150
100080,1,0,2021-01-11 00:00:38,141
100080,1,0,2021-01-16 00:00:59,132
100080,1,0,2021-01-21 00:00:02,130
100080,1,0,2021-01-26 00:01:27,129
100080,1,0,2021-01-31 00:00:53,111
100081,1,0,2021-01-01 00:00:00,100
100081,1,0,2021-01-06 00:00:21,139
100081,1,0,2021-01-11 00:00:38,134
100081,1,0,2021-01-16 00:00:59,132
100081,1,0,2021-01-21 00:00:02,113
100081,1,0,2021-01-26 00:01:27,106
100081,1,0,2021-01-31 00:00:53,146
100082,1,0,2021-01-01 00:00:00,100
100082,1,0,2021-01-06 00:00:21,141
100082,1,0,2021-01-11 00:00:38,140
100082,1,0,2021-01-16 00:00:59,133
100082,1,0,2021-01-21 00:00:02,126
100082,1,0,2021-01-26 00:01:27,118
100082,1,0,2021-01-31 00:00:53,106
100083,1,0,2021-01-01 00:00:00,100
100083,1,0,2021-01-06 00:00:21,142
100083,1,0,2021-01-11 00:00:38,133
100083,1,0,2021-01-16 00:00:59,123
100083,1,0,2021-01-21 00:00:02,116
100083,1,0,2021-01-26 00:01:27,111
100083,1,0,2021-01-31 00:00:53,139
100084,1,0,2021-01-01 00:00:00,100
100084,1,0,2021-01-06 00:00:21,141
100084,1,0,2021-01-11 00:00:38,134
100084,1,0,2021-01-16 00:00:59,127
100084,1,0,2021-01-21 00:00:02,117
100084,1,0,2021-01-26 00:01:27,116
100084,1,0,2021-01-31 00:00:53,110
100085,1,0,2021-01-01 00:00:00,100
100085,1,0,2021-01-06 00:00:21,143
100085,1,0,2021-01-11 00:00:38,134
100085,1,0,2021-01-16 00:00:59,123
100085,1,0,2021-01-21 00:00:02,114
100085,1,0,2021-01-26 00:01:27,110
100085,1,0,2021-01-31 00:00:53,105
100086,1,0,2021-01-01 00:00:00,100
100086,1,0,2021-01-06 00:00:21,148
100086,1,0,2021-01-11 00:00:38,143
100086,1,0,2021-01-16 00:00:59,139
100086,1,0,2021-01-21 00:00:02,138
100086,1,0,2021-01-26 00:01:27,129
100086,1,0,2021-01-31 00:00:53,124
100087,1,0,2021-01-01 00:00:00,100
100087,1,0,2021-01-06 00:00:21,143
100087,1,0,2021-01-11 00:00:38,129
100087,1,0,2021-01-16 00:00:59,119
100087,1,0,2021-01-21 00:00:02,117
100087,1,0,2021-01-26 00:01:27,142
100087,1,0,2021-01-31 00:00:53,140
100088,1,0,2021-01-01 00:00:00,100
100088,1,0,2021-01-06 00:00:21,148
100088,1,0,2021-01-11 00:00:38,144
100088,1,0,2021-01-16 00:00:59,139
100088,1,0,2021-01-21 00:00:02,125
100088,1,0,2021-01-26 00:01:27,115
100088,1,0,2021-01-31 00:00:53,112
100089,1,0,2021-01-01 00:00:00,100
100089,1,0,2021-01-06 00:00:21,134
100089,1,0,2021-01-11 00:00:38,123
100089,1,0,2021-01-16 00:00:59,115
100089,1,0,2021-01-21 00:00:02,107
100089,1,0,2021-01-26 00:01:27,105
100089,1,0,2021-01-31 00:00:53,141
100090,1,0,2021-01-01 00:00:00,100
100090,1,0,2021-01-06 00:00:21,149
100090,1,0,2021-01-11 00:00:38,135
100090,1,0,2021-01-16 00:00:59,129
100090,1,0,2021-01-21 00:00:02,125
100090,1,0,2021-01-26 00:01:27,107
100090,1,0,2021-01-31 00:00:53,101
100091,1,0,2021-01-01 00:00:00,100
100091,1,0,2021-01-06 00:00:21,143
100091,1,0,2021-01-11 00:00:38,142
100091,1,0,2021-01-16 00:00:59,138
