trans_id,item_id,store_id,date_time,quantity,change_type_id
{EE518F41-82A1-4078-B45A-ED12297F78FF},100056,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100057,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100058,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100059,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100060,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100061,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100062,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100063,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100064,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100065,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100066,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100067,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100068,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100069,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100070,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100071,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100072,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100073,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100074,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100075,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100076,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100077,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100078,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100079,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100080,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100081,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100082,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100083,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100084,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100085,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100086,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100087,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100088,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100089,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100090,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100091,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100092,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100093,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100094,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100095,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100096,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100097,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100098,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100099,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100100,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100101,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100102,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100103,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100104,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100105,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100106,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100107,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100108,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100109,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100110,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100111,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100112,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100113,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100114,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100115,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100116,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100117,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100118,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100119,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100120,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100121,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100122,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100123,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100124,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100125,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100126,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100127,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100128,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100129,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100130,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100131,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100132,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100133,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100134,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100135,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100136,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100137,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100138,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100139,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100140,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100141,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100142,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100143,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100144,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100145,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100146,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100147,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100148,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100149,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100150,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100151,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100152,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100153,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100154,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100155,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100156,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100157,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100158,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100159,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100160,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100161,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100162,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100163,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100164,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100165,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100166,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100167,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100168,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100169,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100170,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100171,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100172,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100173,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100174,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100175,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100176,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100177,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100178,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100179,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100180,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100181,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100182,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100183,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100184,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100185,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100186,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100187,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100188,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100189,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100190,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100191,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100192,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100193,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100194,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100195,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100196,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100197,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100198,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100199,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100200,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100201,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100202,0,2021-01-02 00:00:15,50,3
