trans_id,item_id,store_id,date_time,quantity,change_type_id
{13C051CF-638B-4395-9F07-2AE15BD94BF1},100308,1,2021-01-02 17:11:14,-2,1
{E7880440-D7D0-4F65-B78A-35E27386DD22},100268,1,2021-01-02 17:12:43,-10,1
{337160C7-1FA3-48C5-A221-36B922755292},100012,1,2021-01-02 17:19:43,-2,1
{337160C7-1FA3-48C5-A221-36B922755292},100591,1,2021-01-02 17:19:43,-9,1
{7A6A663C-5B60-4B63-B3E9-C53A664C6048},100800,1,2021-01-02 17:33:25,-2,1
{3C3F6128-1260-4475-8A96-1367CF25B15A},100704,1,2021-01-02 17:49:05,-3,1
{71FD9F75-D643-468B-B3D6-03F806B8249A},100691,1,2021-01-02 17:59:58,-1,1
{A616CDE3-BB73-43C2-B0B4-51F6940D18D1},100984,1,2021-01-02 18:12:58,-9,1
{6EB564A1-68D2-447A-ABD0-88D4C48CF727},100772,1,2021-01-02 18:22:26,-10,1
{777EF49D-E851-46AD-9918-B79EEEEE0ABF},100842,1,2021-01-02 18:23:25,-3,1
{3A375C54-773D-49B2-A7C4-DE8BD474A97D},100506,1,2021-01-02 18:40:57,-1,1
{BDF76B92-2B43-4022-9504-8424605C81B6},100456,1,2021-01-02 18:54:16,-5,1
{5D9C6537-D0EA-4ADC-BE30-C44785A18CDB},100458,1,2021-01-02 18:57:52,-1,2
{6ACCED5A-BFDE-4849-A16C-5285AA22932B},100959,1,2021-01-02 18:57:52,-8,1
{E1381446-B647-4629-AA16-760BE362A1EE},100205,1,2021-01-02 19:19:49,-4,1
{5679CDDE-B738-4211-8654-5D72A27EB12D},100943,1,2021-01-02 19:29:36,-2,1
{D0217A41-B274-4F73-ABAC-2F210CB10CFF},100660,1,2021-01-02 19:47:46,-1,1
{1B92100F-6453-4A43-8C1E-91A3F7CB0459},100808,1,2021-01-02 19:57:42,-7,1
{506EEADF-76D5-4FD4-B673-41530C1345D6},100364,1,2021-01-02 19:58:45,-3,1
{3CD92F30-6F65-49C2-BBFD-9595775C7820},100934,1,2021-01-02 20:02:52,-10,1
{0D68991C-9C98-42AD-A57B-51314361CA2B},100093,1,2021-01-02 20:07:28,-6,1
{8E59B074-3DD7-490E-A128-21A354BA2680},100850,1,2021-01-02 20:16:57,-3,1
{0983E4E4-B913-46AC-98B8-2268DD01A2F9},100979,1,2021-01-02 20:20:58,-5,1
{8484BD57-DE58-4BA6-8E7E-40A70193865F},100852,1,2021-01-02 20:25:09,-4,1
{479FB9BE-E384-4661-9DEE-257285AC9D4D},100426,1,2021-01-02 20:27:37,-8,1
{A8E03C89-CD78-4681-A93E-C54A464D7D93},100124,1,2021-01-02 20:33:15,-10,1
{7F0AB709-B134-4CE3-A962-6096284158F0},100754,1,2021-01-02 20:34:28,-6,1
{56EF59A3-AA66-4E7B-BF2B-97500388237E},100951,1,2021-01-02 20:35:57,-10,1
{622562B7-0B99-4820-B95E-30F0123B53A2},100125,1,2021-01-02 20:49:59,-4,1
{624846AB-8A53-4DFB-92D8-7EBA7536A12F},100757,1,2021-01-02 20:51:13,-2,1
{C589B3F1-6940-42F4-8CD9-AF604160CB4C},100720,1,2021-01-02 21:22:55,-9,1
{0B982C62-BF5D-4FF1-8C3C-BDDE841D31E1},100840,1,2021-01-02 21:24:32,-6,1
{77C4050A-C3AA-43ED-ADC0-37D54CBEAB56},100073,1,2021-01-02 21:47:33,-3,1
{D61EEC65-B046-45FF-B6FC-2D5214B2CE7F},100640,1,2021-01-02 21:57:27,-8,1
{025D8776-7324-4ED3-96FF-CC65D052AD3C},100664,1,2021-01-02 21:58:31,-1,1
{3E45F94B-6BD2-40E6-90FA-55E730AD33D0},100409,1,2021-01-03 08:01:50,-6,1
{FA75C68D-71D6-4826-9279-8599EEAA8B68},100224,1,2021-01-03 08:10:44,-9,1
{36DFDFAD-976D-4E8B-BDE1-97D4FE1CB9B3},100993,1,2021-01-03 08:11:26,-4,1
{CC279760-DDD4-4ECF-A13B-B6FCEABA282E},100046,1,2021-01-03 08:18:21,-9,1
{4F8FC4BB-FD1F-47DE-BA89-2FCB6C68D60A},100256,1,2021-01-03 08:26:28,-9,1
{C623D933-E78A-47D9-9085-45899642AA1D},100027,1,2021-01-03 08:32:26,-2,1
{D4E8EA6D-25E7-46FE-92AC-207874DF5ABA},100327,1,2021-01-03 08:34:03,-5,1
{DE0C2E6B-82B9-4005-B766-59EBE4E82046},100288,1,2021-01-03 08:42:07,-3,1
{E44F5852-73CF-40FD-B3F6-1BE4181C0B17},100152,1,2021-01-03 08:42:52,-5,1
{34E2D112-3CDB-4965-80D1-50E0C2634E2F},100188,1,2021-01-03 08:44:54,-8,1
{8693FA02-B5E9-48A3-9535-8AFE9CA6585F},100666,1,2021-01-03 08:47:41,-9,1
{03B6B96D-1D7C-4E12-97A3-5314E6114887},100406,1,2021-01-03 08:55:20,-2,1
{67E395B5-A99D-4B4D-A3B2-F42FD584F89A},100759,1,2021-01-03 09:21:05,-2,1
{F1F71CA2-472C-4243-A649-43CD4124BC5A},100305,1,2021-01-03 09:25:56,-4,1
{8663B60E-19A6-4E5E-8A00-19A8317EA1D4},100769,1,2021-01-03 09:32:17,-1,1
{DC123E8D-60B8-4FEE-AD00-9A5AC34DB858},100820,1,2021-01-03 09:37:03,-8,1
{8EC6DE5E-96C0-43F9-9F8D-B9D8306CEB1A},100515,1,2021-01-03 09:42:10,-9,1
{9EE5AFB7-C226-46BC-9310-17F4AB773659},100538,1,2021-01-03 10:07:15,-6,1
{2D1DC696-B9C5-40DE-A39A-BDC1A1C7C557},100120,1,2021-01-03 10:07:35,-5,1
{46BD1D8D-3232-448D-ABEB-D9407E84D71B},100213,1,2021-01-03 10:09:07,-7,1
{46BD1D8D-3232-448D-ABEB-D9407E84D71B},100784,1,2021-01-03 10:09:07,-3,1
{9968B89E-AA55-4111-A37E-6F165471CCDA},100819,1,2021-01-03 10:20:21,-3,1
{1020C341-82F5-49EC-BB74-966CF305BCDA},100874,1,2021-01-03 10:21:40,-10,1
{C4974CB9-D1E3-4372-BFA4-634C6A91B581},100533,1,2021-01-03 10:53:08,-1,1
{95873A21-2A8F-4D8D-991D-09B3422A1B79},100854,1,2021-01-03 11:15:07,-10,1
{405F5C1A-D344-4620-8BDA-996F17CA3BD8},100012,1,2021-01-03 11:18:27,-6,1
{F03CF8C2-B8E4-40AC-956D-975717F528DA},100536,1,2021-01-03 11:20:50,-6,1
{68E57D4C-5684-49CA-8F69-32D1D0E95814},100446,1,2021-01-03 11:29:38,-6,1
{A9DA755A-19F6-4B93-A45E-CB56AD970364},100427,1,2021-01-03 11:41:31,-7,1
{027F391C-6CBC-4065-848B-E0FCFCEE6AAE},100374,1,2021-01-03 11:42:10,-7,1
{F672CF34-7B9B-49D5-A2FA-43394389B42A},100554,1,2021-01-03 11:46:05,-10,1
{AF12B1FF-5084-4659-87A7-F4416FCF46A4},100252,1,2021-01-03 12:27:14,-1,1
{10774089-D90D-4391-9B1B-04C06E08BF8F},100567,1,2021-01-03 12:55:16,-5,1
{B1B1C0F6-242B-4BAE-B329-737E1522D0E6},100449,1,2021-01-03 12:59:11,-7,1
{F6743C66-7091-4D92-A31C-803F6F6941F3},100506,1,2021-01-03 12:59:38,-9,1
{7FE8CA4E-2CA6-4198-A397-0EE69C18B6B0},100459,1,2021-01-03 13:04:04,-4,1
{4A3F5709-2D42-42BE-8B28-DCB62908EA51},100347,1,2021-01-03 13:05:46,-6,1
{49B34415-339C-4E9E-A8E8-E22BCF3DDFE9},100014,1,2021-01-03 13:13:24,-4,1
{A79830C8-ED17-4C0E-BD70-EDCF0510CE7E},100108,1,2021-01-03 13:14:54,-6,1
{DFD12F9C-2EA4-4EC8-8569-FB24AEF7186F},100812,1,2021-01-03 13:26:25,-9,1
{574BC2C2-19A2-4D15-A35F-68AC5DE1AEE2},100877,1,2021-01-03 13:30:18,-4,1
{023F71DA-46C4-4DA7-A095-1C56001C95C4},100145,1,2021-01-03 13:31:35,-7,1
{023F71DA-46C4-4DA7-A095-1C56001C95C4},100571,1,2021-01-03 13:31:35,-7,1
{D2626724-C7B0-4206-8D69-834BA1095161},100216,1,2021-01-03 13:38:13,-8,1
{A9AB9516-14E2-4018-AA56-D84C5238EA6D},100522,1,2021-01-03 13:50:12,-2,1
{8BD4E771-56CF-47C2-8B7C-468C4EF98055},100338,1,2021-01-03 13:59:10,-8,1
{A8867D0C-B01E-46CA-9B6B-FB01295F50ED},100190,1,2021-01-03 14:05:36,-4,1
{B9652427-EBC6-4BBD-9AEE-79F019C2178A},100585,1,2021-01-03 14:09:05,-9,1
{ABEB5A8C-D605-474A-A787-27497BF48F35},100553,1,2021-01-03 14:10:33,-7,1
{072F96FC-B7E8-4FDD-AE3C-186D946352AD},100176,1,2021-01-03 14:54:32,-4,1
{7551771F-F443-495D-82C4-931AE271C81D},100264,1,2021-01-03 15:11:23,-7,1
{91EC7EFF-3B0B-4E78-A7BA-2129A49182CA},100983,1,2021-01-03 15:11:54,-6,1
{4BF4C7DC-FDB7-4D1E-B758-8FD070B8502D},100032,1,2021-01-03 15:33:32,-5,1
{76EFC1EC-B34A-4073-AE40-3CF252D7C2DA},100038,1,2021-01-03 15:33:36,-7,1
{42864D62-B775-4BC9-87DA-C12AAA027939},100170,1,2021-01-03 15:38:20,-1,1
{FAA71722-C97B-4E2A-A488-38988D10F686},100728,1,2021-01-03 15:48:24,-7,1
{DE940E50-10A6-4F59-839D-593181B8B328},100798,1,2021-01-03 15:59:52,-9,1
{D8FEDFBF-FD50-4401-AC7B-F07206E86EDD},100538,1,2021-01-03 16:03:50,-9,1
{30C18BF5-7BB9-4EB8-B949-25782CEE4F2D},100615,1,2021-01-03 16:20:04,-5,1
{9C8815CF-2650-4299-A5D2-A6F6D8B883DE},100012,1,2021-01-03 16:31:24,-4,1
{A09C0B4A-A484-4184-A8A7-B18A227723AD},100400,1,2021-01-03 16:35:21,-2,1
{48D9978B-56E4-4574-A1DC-96E7E4F756AA},100399,1,2021-01-03 16:40:04,-5,1
{0CE7C783-77FB-4277-80BF-F6929023D0A4},100358,1,2021-01-03 16:47:08,-8,1
{A2685090-D534-499E-8E26-FE3F27030541},100349,1,2021-01-03 16:53:50,-1,1
{44CA7FAC-6961-4F89-97F0-7974E732F09F},100326,1,2021-01-03 17:04:36,-9,1
{C0D93F70-53EB-4E55-B416-380511B49613},100454,1,2021-01-03 17:08:43,-7,1
{B89C36F6-238F-4D02-8A74-B29C8ECA3346},100623,1,2021-01-03 17:11:52,-3,1
{E6BB8FA8-5F52-4A34-9E81-40953464055C},100163,1,2021-01-03 17:15:05,-1,1
